"importId","code","areaCode","city.code","county.code","state.name","country.alpha3Code"
27102,88125,575,"Milnesand_Roosevelt County_NM","Roosevelt County_NM","NM","USA"
27103,88126,575,"Pep_Roosevelt County_NM","Roosevelt County_NM","NM","USA"
27104,88130,"5,05,575","Portales_Roosevelt County_NM","Roosevelt County_NM","NM","USA"
27105,88132,575,"Rogers_Roosevelt County_NM","Roosevelt County_NM","NM","USA"
27106,88133,575,"Saint Vrain_Curry County_NM","Curry County_NM","NM","USA"
27107,88134,505,"Taiban_De Baca County_NM","De Baca County_NM","NM","USA"
27108,88135,575,"Texico_Curry County_NM","Curry County_NM","NM","USA"
27109,88136,505,"Yeso_De Baca County_NM","De Baca County_NM","NM","USA"
27110,88201,575,"Roswell_Chaves County_NM","Chaves County_NM","NM","USA"
27111,88203,575,"Roswell_Chaves County_NM","Chaves County_NM","NM","USA"
27112,88210,575,"Artesia_Eddy County_NM","Eddy County_NM","NM","USA"
27113,88213,505,"Caprock_Lea County_NM","Lea County_NM","NM","USA"
27114,88220,575,"Carlsbad_Eddy County_NM","Eddy County_NM","NM","USA"
27115,88230,575,"Dexter_Chaves County_NM","Chaves County_NM","NM","USA"
27116,88232,575,"Hagerman_Chaves County_NM","Chaves County_NM","NM","USA"
27117,88240,575,"Hobbs_Lea County_NM","Lea County_NM","NM","USA"
27118,88242,575,"Hobbs_Lea County_NM","Lea County_NM","NM","USA"
27119,88250,505,"Hope_Eddy County_NM","Eddy County_NM","NM","USA"
27120,88252,575,"Jal_Lea County_NM","Lea County_NM","NM","USA"
27121,88253,575,"Lake Arthur_Chaves County_NM","Chaves County_NM","NM","USA"
27122,88256,575,"Loving_Eddy County_NM","Eddy County_NM","NM","USA"
27123,88260,575,"Lovington_Lea County_NM","Lea County_NM","NM","USA"
27124,88264,575,"Maljamar_Lea County_NM","Lea County_NM","NM","USA"
27125,88265,575,"Monument_Lea County_NM","Lea County_NM","NM","USA"
27126,88267,575,"Tatum_Lea County_NM","Lea County_NM","NM","USA"
27127,88301,575,"Carrizozo_Lincoln County_NM","Lincoln County_NM","NM","USA"
27128,88310,575,"Alamogordo_Otero County_NM","Otero County_NM","NM","USA"
27129,88312,505,"Alto_Lincoln County_NM","Lincoln County_NM","NM","USA"
27130,88314,505,"Bent_Otero County_NM","Otero County_NM","NM","USA"
27131,88316,575,"Capitan_Lincoln County_NM","Lincoln County_NM","NM","USA"
27132,88317,575,"Cloudcroft_Otero County_NM","Otero County_NM","NM","USA"
27133,88318,575,"Corona_Lincoln County_NM","Lincoln County_NM","NM","USA"
27134,88321,575,"Encino_Torrance County_NM","Torrance County_NM","NM","USA"
27135,88324,575,"Glencoe_Lincoln County_NM","Lincoln County_NM","NM","USA"
27136,88330,575,"Holloman Air Force Base_Otero County_NM","Otero County_NM","NM","USA"
27137,88336,575,"Hondo_Lincoln County_NM","Lincoln County_NM","NM","USA"
27138,88337,575,"La Luz_Otero County_NM","Otero County_NM","NM","USA"
27139,88338,575,"Lincoln_Lincoln County_NM","Lincoln County_NM","NM","USA"
27140,88339,575,"Mayhill_Otero County_NM","Otero County_NM","NM","USA"
27141,88340,575,"Mescalero_Otero County_NM","Otero County_NM","NM","USA"
27142,88341,575,"Nogal_Lincoln County_NM","Lincoln County_NM","NM","USA"
27143,88343,505,"Picacho_Lincoln County_NM","Lincoln County_NM","NM","USA"
27144,88344,575,"Pinon_Otero County_NM","Otero County_NM","NM","USA"
27145,88345,575,"Ruidoso_Lincoln County_NM","Lincoln County_NM","NM","USA"
27146,88346,575,"Ruidoso Downs_Lincoln County_NM","Lincoln County_NM","NM","USA"
27147,88347,575,"Sacramento_Otero County_NM","Otero County_NM","NM","USA"
27148,88348,575,"San Patricio_Lincoln County_NM","Lincoln County_NM","NM","USA"
27149,88351,575,"Tinnie_Lincoln County_NM","Lincoln County_NM","NM","USA"
27150,88352,575,"Tularosa_Otero County_NM","Otero County_NM","NM","USA"
27151,88354,575,"Weed_Otero County_NM","Otero County_NM","NM","USA"
27152,88401,575,"Tucumcari_Quay County_NM","Quay County_NM","NM","USA"
27153,88410,505,"Amistad_Union County_NM","Union County_NM","NM","USA"
27154,88411,575,"Bard_Quay County_NM","Quay County_NM","NM","USA"
27155,88414,505,"Capulin_Union County_NM","Union County_NM","NM","USA"
27156,88415,575,"Clayton_Union County_NM","Union County_NM","NM","USA"
27157,88417,505,"Cuervo_Guadalupe County_NM","Guadalupe County_NM","NM","USA"
27158,88418,575,"Des Moines_Union County_NM","Union County_NM","NM","USA"
27159,88419,505,"Folsom_Union County_NM","Union County_NM","NM","USA"
27160,88421,575,"Garita_San Miguel County_NM","San Miguel County_NM","NM","USA"
27161,88422,505,"Gladstone_Union County_NM","Union County_NM","NM","USA"
27162,88424,505,"Grenville_Union County_NM","Union County_NM","NM","USA"
27163,88426,575,"Logan_Quay County_NM","Quay County_NM","NM","USA"
27164,88427,575,"Mcalister_Quay County_NM","Quay County_NM","NM","USA"
27165,88430,575,"Nara Visa_Quay County_NM","Quay County_NM","NM","USA"
27166,88431,575,"Newkirk_Guadalupe County_NM","Guadalupe County_NM","NM","USA"
27167,88433,575,"Quay_Quay County_NM","Quay County_NM","NM","USA"
27168,88434,575,"San Jon_Quay County_NM","Quay County_NM","NM","USA"
27169,88435,575,"Santa Rosa_Guadalupe County_NM","Guadalupe County_NM","NM","USA"
27170,88436,505,"Sedan_Union County_NM","Union County_NM","NM","USA"
27171,88439,575,"Trementina_San Miguel County_NM","San Miguel County_NM","NM","USA"
27172,89001,775,"Alamo_Lincoln County_NV","Lincoln County_NV","NV","USA"
27173,89002,702,"Henderson_Clark County_NV","Clark County_NV","NV","USA"
27174,89005,702,"Boulder City_Clark County_NV","Clark County_NV","NV","USA"
27175,89008,775,"Caliente_Lincoln County_NV","Lincoln County_NV","NV","USA"
27176,89010,775,"Dyer_Esmeralda County_NV","Esmeralda County_NV","NV","USA"
27177,89011,702,"Henderson_Clark County_NV","Clark County_NV","NV","USA"
27178,89012,702,"Henderson_Clark County_NV","Clark County_NV","NV","USA"
27179,89013,775,"Goldfield_Esmeralda County_NV","Esmeralda County_NV","NV","USA"
27180,89014,702,"Henderson_Clark County_NV","Clark County_NV","NV","USA"
27181,89015,702,"Henderson_Clark County_NV","Clark County_NV","NV","USA"
27182,89017,775,"Hiko_Lincoln County_NV","Lincoln County_NV","NV","USA"
27183,89019,"7,02,725","Jean_Clark County_NV","Clark County_NV","NV","USA"
27184,89020,775,"Amargosa Valley_Nye County_NV","Nye County_NV","NV","USA"
27185,89027,"7,02,775","Mesquite_Clark County_NV","Clark County_NV","NV","USA"
27186,89029,702,"Laughlin_Clark County_NV","Clark County_NV","NV","USA"
27187,89030,702,"North Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27188,89031,702,"North Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27189,89032,702,"North Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27190,89033,702,"North Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27191,89034,"7,02,775","Mesquite_Clark County_NV","Clark County_NV","NV","USA"
27192,89037,702,"Coyote Springs_Clark County_NV","Clark County_NV","NV","USA"
27193,89039,702,"Cal Nev Ari_Clark County_NV","Clark County_NV","NV","USA"
27194,89040,702,"Overton_Clark County_NV","Clark County_NV","NV","USA"
27195,89043,775,"Pioche_Lincoln County_NV","Lincoln County_NV","NV","USA"
27196,89044,702,"Henderson_Clark County_NV","Clark County_NV","NV","USA"
27197,89045,775,"Round Mountain_Nye County_NV","Nye County_NV","NV","USA"
27198,89046,"7,02,725","Searchlight_Clark County_NV","Clark County_NV","NV","USA"
27199,89048,775,"Pahrump_Nye County_NV","Nye County_NV","NV","USA"
27200,89049,775,"Tonopah_Nye County_NV","Nye County_NV","NV","USA"
27201,89052,702,"Henderson_Clark County_NV","Clark County_NV","NV","USA"
27202,89054,"7,02,725","Sloan_Clark County_NV","Clark County_NV","NV","USA"
27203,89060,"7,75,702","Pahrump_Nye County_NV","Nye County_NV","NV","USA"
27204,89061,"7,75,702","Pahrump_Nye County_NV","Nye County_NV","NV","USA"
27205,89067,702,"Coyote Springs_Lincoln County_NV","Lincoln County_NV","NV","USA"
27206,89074,702,"Henderson_Clark County_NV","Clark County_NV","NV","USA"
27207,89081,702,"North Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27208,89084,702,"North Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27209,89085,702,"North Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27210,89086,702,"North Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27211,89087,702,"North Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27212,89101,"7,02,725","Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27213,89102,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27214,89103,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27215,89104,"7,02,725","Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27216,89106,"7,02,725","Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27217,89107,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27218,89108,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27219,89109,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27220,89110,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27221,89113,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27222,89115,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27223,89117,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27224,89118,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27225,89119,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27226,89120,"7,02,725","Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27227,89121,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27228,89122,"7,25,702","Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27229,89123,"7,02,725","Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27230,89124,"7,02,725","Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27231,89128,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27232,89129,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27233,89130,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27234,89131,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27235,89134,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27236,89135,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27237,89138,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27238,89139,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27239,89141,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27240,89142,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27241,89143,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27242,89144,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27243,89145,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27244,89146,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27245,89147,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27246,89148,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27247,89149,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27248,89156,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27249,89158,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27250,89161,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27251,89165,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27252,89166,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27253,89169,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27254,89178,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27255,89179,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27256,89183,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27257,89199,702,"Las Vegas_Clark County_NV","Clark County_NV","NV","USA"
27258,89301,775,"Ely_White Pine County_NV","White Pine County_NV","NV","USA"
27259,89310,775,"Austin_Lander County_NV","Lander County_NV","NV","USA"
27260,89311,775,"Baker_White Pine County_NV","White Pine County_NV","NV","USA"
27261,89314,,"Duckwater_Nye County_NV","Nye County_NV","NV","USA"
27262,89316,775,"Eureka_Eureka County_NV","Eureka County_NV","NV","USA"
27263,89403,775,"Dayton_Lyon County_NV","Lyon County_NV","NV","USA"
27264,89406,775,"Fallon_Churchill County_NV","Churchill County_NV","NV","USA"
27265,89408,775,"Fernley_Lyon County_NV","Lyon County_NV","NV","USA"
27266,89410,775,"Gardnerville_Douglas County_NV","Douglas County_NV","NV","USA"
27267,89413,775,"Glenbrook_Douglas County_NV","Douglas County_NV","NV","USA"
27268,89414,775,"Golconda_Humboldt County_NV","Humboldt County_NV","NV","USA"
27269,89415,775,"Hawthorne_Mineral County_NV","Mineral County_NV","NV","USA"
27270,89418,775,"Imlay_Pershing County_NV","Pershing County_NV","NV","USA"
27271,89419,775,"Lovelock_Pershing County_NV","Pershing County_NV","NV","USA"
27272,89420,775,"Luning_Mineral County_NV","Mineral County_NV","NV","USA"
27273,89423,775,"Minden_Douglas County_NV","Douglas County_NV","NV","USA"
27274,89425,775,"Orovada_Humboldt County_NV","Humboldt County_NV","NV","USA"
27275,89429,775,"Silver Springs_Lyon County_NV","Lyon County_NV","NV","USA"
27276,89430,775,"Smith_Lyon County_NV","Lyon County_NV","NV","USA"
27277,89431,775,"Sparks_Washoe County_NV","Washoe County_NV","NV","USA"
27278,89433,775,"Sun Valley_Washoe County_NV","Washoe County_NV","NV","USA"
27279,89434,775,"Sparks_Washoe County_NV","Washoe County_NV","NV","USA"
27280,89436,775,"Sparks_Washoe County_NV","Washoe County_NV","NV","USA"
27281,89441,775,"Sparks_Washoe County_NV","Washoe County_NV","NV","USA"
27282,89444,775,"Wellington_Lyon County_NV","Lyon County_NV","NV","USA"
27283,89445,775,"Winnemucca_Humboldt County_NV","Humboldt County_NV","NV","USA"
27284,89447,775,"Yerington_Lyon County_NV","Lyon County_NV","NV","USA"
27285,89451,775,"Incline Village_Washoe County_NV","Washoe County_NV","NV","USA"
27286,89460,775,"Gardnerville_Douglas County_NV","Douglas County_NV","NV","USA"
27287,89501,775,"Reno_Washoe County_NV","Washoe County_NV","NV","USA"
27288,89502,775,"Reno_Washoe County_NV","Washoe County_NV","NV","USA"
27289,89503,775,"Reno_Washoe County_NV","Washoe County_NV","NV","USA"
27290,89506,775,"Reno_Washoe County_NV","Washoe County_NV","NV","USA"
27291,89508,775,"Reno_Washoe County_NV","Washoe County_NV","NV","USA"
27292,89509,775,"Reno_Washoe County_NV","Washoe County_NV","NV","USA"
27293,89510,775,"Reno_Washoe County_NV","Washoe County_NV","NV","USA"
27294,89511,775,"Reno_Washoe County_NV","Washoe County_NV","NV","USA"
27295,89512,775,"Reno_Washoe County_NV","Washoe County_NV","NV","USA"
27296,89519,775,"Reno_Washoe County_NV","Washoe County_NV","NV","USA"
27297,89521,775,"Reno_Washoe County_NV","Washoe County_NV","NV","USA"
27298,89523,775,"Reno_Washoe County_NV","Washoe County_NV","NV","USA"
27299,89701,775,"Carson City_Carson City_NV","Carson City_NV","NV","USA"
27300,89703,775,"Carson City_Carson City_NV","Carson City_NV","NV","USA"
27301,89704,775,"Washoe Valley_Washoe County_NV","Washoe County_NV","NV","USA"
27302,89705,775,"Carson City_Douglas County_NV","Douglas County_NV","NV","USA"
27303,89706,775,"Carson City_Carson City_NV","Carson City_NV","NV","USA"
27304,89801,775,"Elko_Elko County_NV","Elko County_NV","NV","USA"
27305,89815,775,"Spring Creek_Elko County_NV","Elko County_NV","NV","USA"
27306,89820,775,"Battle Mountain_Lander County_NV","Lander County_NV","NV","USA"
27307,89821,775,"Crescent Valley_Eureka County_NV","Eureka County_NV","NV","USA"
27308,89822,775,"Carlin_Elko County_NV","Elko County_NV","NV","USA"
27309,89823,775,"Deeth_Elko County_NV","Elko County_NV","NV","USA"
27310,89825,775,"Jackpot_Elko County_NV","Elko County_NV","NV","USA"
27311,89828,775,"Lamoille_Elko County_NV","Elko County_NV","NV","USA"
27312,89831,775,"Mountain City_Elko County_NV","Elko County_NV","NV","USA"
27313,89833,775,"Ruby Valley_Elko County_NV","Elko County_NV","NV","USA"
27314,89834,775,"Tuscarora_Elko County_NV","Elko County_NV","NV","USA"
27315,89835,775,"Wells_Elko County_NV","Elko County_NV","NV","USA"
27316,90001,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27317,90002,"3,23,562","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27318,90003,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27319,90004,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27320,90005,"2,13,31,03,23,56,26,26,000","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27321,90006,"2,13,323","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27322,90007,"2,13,323","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27323,90008,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27324,90010,"2,13,31,05,62,62,68,18,000","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27325,90011,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27326,90012,"8,18,323","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27327,90013,"2,13,31,03,23,42,45,62,00,00,00,000","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27328,90014,"2,13,32,35,62,62,68,18,00,00,00,000","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27329,90015,"31,03,23,42,45,62,62,60,00,000","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27330,90016,213,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27331,90017,"31,08,18,21,33,23,42,40,00,000","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27332,90018,"2,13,323","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27333,90019,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27334,90020,"2,13,31,03,23,56,26,26,000","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27335,90021,213,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27336,90022,"5,62,323","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27337,90023,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27338,90024,"32,38,18,310","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27339,90025,"31,04,24,818","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27340,90026,213,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27341,90027,"3,23,818","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27342,90028,"8,18,323","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27343,90029,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27344,90031,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27345,90032,626,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27346,90033,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27347,90034,"3,10,424","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27348,90035,"3,10,424","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27349,90036,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27350,90037,"2,13,32,33,10,424","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27351,90038,"3,23,818","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27352,90039,213,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27353,90040,"3,23,562","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27354,90041,"3,23,626","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27355,90042,"3,23,626","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27356,90043,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27357,90044,"21,33,10,323","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27358,90045,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27359,90046,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27360,90047,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27361,90048,"3,10,323","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27362,90049,"3,10,818","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27363,90056,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27364,90057,213,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27365,90058,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27366,90059,"2,13,310","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27367,90061,"32,32,13,310","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27368,90062,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27369,90063,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27370,90064,"3,10,818","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27371,90065,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27372,90066,"3,10,424","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27373,90067,"3,10,323","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27374,90068,323,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27375,90069,"3,23,818","West Hollywood_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27376,90071,"2,13,31,05,62,62,64,24,00,00,00,000","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27377,90077,"3,10,818","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27378,90079,"2,13,32,34,24,62,67,47,000","Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27379,90094,323,"Playa Vista_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27380,90099,213,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27381,90101,213,"Los Angeles_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27382,90201,323,"Bell Gardens_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27383,90210,"31,03,23,424","Beverly Hills_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27384,90211,"31,03,23,424","Beverly Hills_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27385,90212,"32,34,24,310","Beverly Hills_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27386,90220,"3,10,32,35,62,424","Compton_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27387,90221,"3,10,32,34,24,562","Compton_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27388,90222,"4,24,31,03,23,562","Compton_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27389,90230,"31,03,23,424","Culver City_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27390,90232,"31,03,23,424","Culver City_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27391,90240,562,"Downey_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27392,90241,562,"Downey_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27393,90242,562,"Downey_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27394,90245,"3,10,424","El Segundo_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27395,90247,"21,33,10,32,34,24,562","Gardena_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27396,90248,"21,33,10,32,34,24,562","Gardena_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27397,90249,"21,33,10,32,34,24,562","Gardena_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27398,90250,"31,03,23,424","Hawthorne_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27399,90254,"3,10,424","Hermosa Beach_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27400,90255,323,"Huntington Park_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27401,90260,310,"Lawndale_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27402,90261,310,"Lawndale_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27403,90262,,"Lynwood_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27404,90263,"3,10,424","Malibu_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27405,90265,"3,10,424","Malibu_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27406,90266,310,"Manhattan Beach_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27407,90270,323,"Maywood_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27408,90272,,"Pacific Palisades_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27409,90274,310,"Palos Verdes Peninsula_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27410,90275,,"Rancho Palos Verdes_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27411,90277,"3,10,424","Redondo Beach_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27412,90278,"4,24,310","Redondo Beach_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27413,90280,323,"South Gate_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27414,90290,310,"Topanga_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27415,90291,,"Venice_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27416,90292,,"Marina Del Rey_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27417,90293,213,"Playa Del Rey_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27418,90301,"32,33,10,424","Inglewood_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27419,90302,"42,43,10,323","Inglewood_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27420,90303,310,"Inglewood_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27421,90304,"3,10,424","Inglewood_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27422,90305,"3,10,424","Inglewood_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27423,90311,"31,04,24,323","Inglewood_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27424,90401,"3,10,424","Santa Monica_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27425,90402,310,"Santa Monica_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27426,90403,"3,10,424","Santa Monica_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27427,90404,"3,10,424","Santa Monica_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27428,90405,"3,10,424","Santa Monica_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
27429,90501,"3,10,424","Torrance_Los Angeles County_CA","Los Angeles County_CA","CA","USA"
